DrugBank ID,Common name
Compound::DB15562,"Influenza A virus A/North carolina/04/2016 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
Compound::DB15563,"Influenza B virus B/Iowa/06/2017 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
Compound::DB15564,"Influenza B virus B/Singapore/INFTT-16-0610/2016 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
Compound::DB15565,Cilazaprilat
Compound::DB15566,Prednisolone acetate
Compound::DB15567,PCLX-001
Compound::DB15568,Adagrasib
Compound::DB15569,Sotorasib
Compound::DB15570,FLX475
Compound::DB15571,(12R)-12-hydroxyeicosapentaenoic acid
Compound::DB15572,Exagamglogene autotemcel
Compound::DB15573,alpha-Pinene
Compound::DB15574,beta-Pinene
Compound::DB15575,Padeliporfin
Compound::DB15576,Ethyl salicylate
Compound::DB15578,Desfesoterodine
Compound::DB15579,Cryptotanshinone
Compound::DB15580,Climbazole
Compound::DB15581,Chrysin
Compound::DB15582,Echinomycin
Compound::DB15583,Fluazuron
Compound::DB15584,Luteolin
Compound::DB15585,ORG-31710
Compound::DB15586,Patulin
Compound::DB15587,Antimony potassium tartrate
Compound::DB15588,Ursolic acid
Compound::DB15589,Zingerone
Compound::DB15590,beta-Apopicropodophyllin
Compound::DB15591,Atrial natriuretic peptide
Compound::DB15592,Cucurbita pepo subsp. ovifera whole
Compound::DB15593,Golodirsen
Compound::DB15594,Brilliant blue G
Compound::DB15595,"Ebola Zaire vaccine (live, attenuated)"
Compound::DB15596,Aminopromazine
Compound::DB15597,Aminopentamide
Compound::DB15598,Ferric maltol
Compound::DB15599,MIV-711
Compound::DB15601,NNZ-2591
Compound::DB15602,Cashew fruit
Compound::DB15603,"Coffea arabica seed, roasted"
Compound::DB15604,Lactuca sativa whole
Compound::DB15605,Field mushroom
Compound::DB15606,White mustard seed
Compound::DB15607,Hydrolyzed soy protein
Compound::DB15608,Theobroma cacao whole
Compound::DB15609,JPC-3210
Compound::DB15610,(4-(trifluoromethoxy)phenyl)urea
Compound::DB15611,Muskmelon
Compound::DB15612,American hazelnut
Compound::DB15613,Musa acuminata fruit
Compound::DB15614,Previtamin D(3)
Compound::DB15615,Fennel
Compound::DB15616,REC-994
Compound::DB15617,Ferric derisomaltose
Compound::DB15618,"(5E,7E,9)-decatrien-2-one"
Compound::DB15619,"(5Z,7E,9)-decatrien-2-one"
Compound::DB15620,Influenza B virus B/Washington/02/2019 antigen (formaldehyde inactivated)
Compound::DB15621,Influenza A virus A/South Australia/34/2019 IVR-197 (H3N2) antigen (formaldehyde inactivated)
Compound::DB15622,Triazavirin
Compound::DB15623,TMC-310911
Compound::DB15624,Halicin
Compound::DB15626,Spesolimab
Compound::DB15627,Dostarlimab
Compound::DB15628,Inolimomab
Compound::DB15629,Garadacimab
Compound::DB15630,Glumetinib
Compound::DB15631,Edodekin alfa
Compound::DB15632,Zalifrelimab
Compound::DB15633,Pabinafusp alfa
Compound::DB15634,Temelimab
Compound::DB15635,Omburtamab
Compound::DB15636,Zilucoplan
Compound::DB15637,Fluzoparib
Compound::DB15638,Brensocatib
Compound::DB15639,AMG-337
Compound::DB15640,CDC-801
Compound::DB15641,Droloxifene
Compound::DB15642,Molidustat
Compound::DB15643,N-(2-Aminoethyl)-1-aziridineethanamine
Compound::DB15644,Ochromycinone
Compound::DB15645,Dihydromyricetin
Compound::DB15646,Fasitibant
Compound::DB15647,Ketodarolutamide
Compound::DB15648,Calcium oxide
Compound::DB15649,Carbomer
Compound::DB15650,Efpeglenatide
Compound::DB15651,Valomaciclovir stearate
Compound::DB15652,Ravidasvir
Compound::DB15653,Islatravir
Compound::DB15654,Moderna COVID-19 Vaccine
Compound::DB15655,Ad5-nCoV
Compound::DB15656,AstraZeneca COVID-19 Vaccine
Compound::DB15657,Ala-geninthiocin
Compound::DB15658,"2-chloro-4,5-dimethylphenol"
Compound::DB15659,"alpha,alpha-Dibromo-D-camphor"
Compound::DB15660,N4-Hydroxycytidine
Compound::DB15661,Molnupiravir
Compound::DB15662,Myristyl glyceryl ether
Compound::DB15663,Grapefruit oil
Compound::DB15664,Vitamin K7
Compound::DB15665,SEP-363856
Compound::DB15666,Iodopropynyl butylcarbamate
Compound::DB15667,Bacillus amyloliquefaciens
Compound::DB15668,Silver oxide
Compound::DB15669,Fezolinetant
Compound::DB15670,Gusacitinib
Compound::DB15671,Besifovir
Compound::DB15672,Rilematovir
Compound::DB15673,Lenacapavir
Compound::DB15674,Sisunatovir
Compound::DB15675,Baloxavir
Compound::DB15676,Balstilimab
Compound::DB15677,Polyaminopropyl biguanide
Compound::DB15678,Calcium undecylenate
Compound::DB15679,Aluminum subacetate
Compound::DB15680,Neisseria meningitidis group A capsular polysaccharide tetanus toxoid conjugate antigen
Compound::DB15681,Neisseria meningitidis group C capsular polysaccharide tetanus toxoid conjugate antigen
Compound::DB15682,Neisseria meningitidis group Y capsular polysaccharide tetanus toxoid conjugate antigen
Compound::DB15683,Neisseria meningitidis group W-135 capsular polysaccharide tetanus toxoid conjugate antigen
Compound::DB15684,"2,3-dichloro-5,6-dicyanobenzoquinone"
Compound::DB15685,Selpercatinib
Compound::DB15686,GS-441524
Compound::DB15687,Tridecactide
Compound::DB15688,Zavegepant
Compound::DB15689,Azoximer bromide
Compound::DB15690,Fluoroestradiol F-18
Compound::DB15691,Anti-SARS-CoV-2 REGN-COV2
Compound::DB15692,COVID-19 convalescent plasma
Compound::DB15693,INO-4800
Compound::DB15694,Cedazuridine
Compound::DB15695,BNT162b1 SARS-CoV-2 Vaccine
Compound::DB15696,Tozinameran
Compound::DB15697,BNT162a1 SARS-CoV-2 Vaccine
Compound::DB15698,BNT162c2 SARS-CoV-2 Vaccine
Compound::DB15699,Brexucabtagene autoleucel
Compound::DB15700,Influenza A virus A/Hawaii/70/2019 (H1N1) recombinant hemagglutinin antigen
Compound::DB15701,Influenza A virus A/Minnesota/41/2019 (H3N2) recombinant hemagglutinin antigen
Compound::DB15702,Influenza B virus B/Washington/02/2019 recombinant hemagglutinin antigen
Compound::DB15703,Influenza A virus A/Guangdong-Maonan/SWL1536/2019 CNIC-1909 (H1N1) antigen (formaldehyde inactivated)
Compound::DB15704,Influenza A virus A/Hong Kong/2671/2019 IVR-208 (H3N2) antigen (formaldehyde inactivated)
Compound::DB15705,Influenza A virus A/Victoria/2454/2019 IVR-207 (H1N1) antigen (formaldehyde inactivated)
Compound::DB15706,Influenza B virus B/Victoria/705/2018 BVR-11 antigen (formaldehyde inactivated)
Compound::DB15707,"Influenza A virus A/Nebraska/14/2019 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)"
Compound::DB15708,"Influenza A virus A/Delaware/39/2019 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)"
Compound::DB15709,"Influenza B virus B/Darwin/7/2019 antigen (MDCK cell derived, propiolactone inactivated)"
Compound::DB15710,Influenza A virus A/Hong Kong/2671/2019 NIB-121 (H3N2) antigen (formaldehyde inactivated)
Compound::DB15711,Influenza A virus A/Victoria/2454/2019 IVR-207 (H1N1) antigen (propiolactone inactivated)
Compound::DB15712,Influenza A virus A/Hong Kong/2671/2019 IVR-208 (H3N2) antigen (propiolactone inactivated)
Compound::DB15713,Influenza B virus B/Victoria/705/2018 BVR-11 antigen (propiolactone inactivated)
Compound::DB15714,"Influenza A virus A/Guangdong-Maonan/SWL1536/2019 CNIC-1909 (H1N1) antigen (UV, formaldehyde inactivated)"
Compound::DB15715,"Influenza A virus A/Hong Kong/2671/2019 NIB-121 (H3N2) antigen (UV, formaldehyde inactivated)"
Compound::DB15716,"Influenza B virus B/Washington/02/2019 antigen (UV, formaldehyde inactivated)"
Compound::DB15717,Theralizumab
Compound::DB15718,Bamlanivimab
Compound::DB15719,Belantamab mafodotin
Compound::DB15720,Zinc orotate
Compound::DB15721,Natural Killer Cell
Compound::DB15722,CYNK-001
Compound::DB15723,Umbilical Cord Blood Hematopoietic Stem Cells
Compound::DB15724,Human umbilical cord blood mononuclear cell-conditioned medium
Compound::DB15725,IL15-NK Cell
Compound::DB15726,Human Umbilical Cord Mesenchymal Stem Cells
Compound::DB15727,NKG2D-ACE2 CAR-NK Cell
Compound::DB15728,Allogenic Human Umbilical Derived Mesenchymal Stem Cells in Conditioned Media
Compound::DB15729,Adipose-Derived Mesenchymal Stem Cells: Autologous or Allogeneic Origins
Compound::DB15730,Placental Mesenchymal Stem Cells
Compound::DB15731,Allogenic Donor CD362-enriched Human Umbilical Cord-derived Mesenchymal Stem Cells
Compound::DB15732,FT516
Compound::DB15733,Lactobacillus coryniformis K8
Compound::DB15734,Human Embryonic Stem Cell-derived M Cell
Compound::DB15735,Virus Specific T-Cell
Compound::DB15736,Alunacedase alfa
Compound::DB15737,Dental Mesenchymal Pulp Stem Cells
Compound::DB15738,Human Menstrual Blood-derived Stem Cells
Compound::DB15739,CYP-001
Compound::DB15740,Allogenic Pooled Olfactory Mucosa-derived Mesenchymal Stem Cells
Compound::DB15741,Recombinant Bacterial ACE2 Receptors-like Enzyme
Compound::DB15742,MultiStem
Compound::DB15743,Stem-cell derived exosome vesicle products
Compound::DB15744,Allogeneic Cardiosphere-Derived Cells
Compound::DB15745,Washed Microbiota Transplantation
Compound::DB15746,Recombinant human plasma gelsolin
Compound::DB15747,CoviGlobulin
Compound::DB15748,Viral Macrophage-Inflammatory Protein
Compound::DB15749,Interferon Kappa
Compound::DB15750,Trefoil Factor 2
Compound::DB15751,MRx-4DP0004
Compound::DB15752,Recombinant Super-Compound Interferon
Compound::DB15753,Interferon Gamma
Compound::DB15756,Influenza A virus A/Hawaii/66/2019 (H1N1) live (attenuated) antigen
Compound::DB15757,Influenza A virus A/Hong Kong/2671/2019 (H3N2) live (attenuated) antigen
Compound::DB15758,Influenza B virus B/Washington/02/2019 live (attenuated) antigen
Compound::DB15759,Metronidazole benzoate
Compound::DB15760,Cobaltous sulfate
Compound::DB15761,Sulbactam pivoxil
Compound::DB15762,Satralizumab
Compound::DB15763,Iron polymaltose
Compound::DB15764,Benzyl nicotinate
Compound::DB15765,Sintilimab
Compound::DB15766,Retifanlimab
Compound::DB15767,AMP-224
Compound::DB15768,MEDI0680
Compound::DB15769,Envafolimab
Compound::DB15770,Cosibelimab
Compound::DB15771,AUNP-12
Compound::DB15772,CA-170
Compound::DB15773,anti-OX40 antibody BMS 986178
Compound::DB15774,beta-Escin
Compound::DB15775,Algestone acetophenide
Compound::DB15776,Anise oil
Compound::DB15777,Fluocortolone pivalate
Compound::DB15778,Hydrogen iodide
Compound::DB15779,Mebrofenin
Compound::DB15780,Mertiatide
Compound::DB15781,Hu-rhEGF-rP64k/Mont
Compound::DB15782,Cetyl palmitate
Compound::DB15783,Pargeverine
Compound::DB15784,Carmoterol
Compound::DB15785,Myrtecaine
Compound::DB15786,Maritime pine extract
Compound::DB15787,AZD7442
Compound::DB15788,Influenza B virus B/Phuket/3073/2013 BVR-1B antigen (formaldehyde inactivated)
Compound::DB15789,Alpinia officinarum leaf
Compound::DB15790,Mecloxamine
Compound::DB15791,MK-0668
Compound::DB15793,Zinc phenolsulfonate
Compound::DB15794,Solcoseryl
Compound::DB15795,Adiphenine
Compound::DB15796,GC-376 free acid
Compound::DB15797,GC-373
Compound::DB15798,Mycobacterium w. Vaccine
Compound::DB15799,LNP-nCoVsaRNA Vaccine
Compound::DB15800,VA-MENGOC-BC®
Compound::DB15801,VPM1002
Compound::DB15802,AV-COVID-19
Compound::DB15803,Dendritic cells vaccine
Compound::DB15804,LV-SMENP Vaccine
Compound::DB15805,SCB-2019
Compound::DB15806,CoronaVac
Compound::DB15807,BBIBP-CorV
Compound::DB15808,CIGB 2020 Vaccine
Compound::DB15809,CIGB-258 peptide
Compound::DB15810,Nuvaxovid
Compound::DB15811,BacTRL-spike
Compound::DB15812,V-SARS
Compound::DB15813,Covid-19 Coronavirus Artificial Antigen Presenting Cell Vaccine
Compound::DB15814,COVID19 s-vax loaded autologous dendritic cell vaccine
Compound::DB15815,Boldo leaf extract
Compound::DB15816,Calcium monoethylfumarate
Compound::DB15817,Magnesium monoethylfumarate
Compound::DB15818,Zinc monoethylfumarate
Compound::DB15819,Potassium aspartate
Compound::DB15820,Hemicellulase
Compound::DB15821,Fluocortolone caproate
Compound::DB15822,Pralsetinib
Compound::DB15823,Lactobacillus acidophilus
Compound::DB15824,Ferrimannitol ovalbumin
Compound::DB15825,Dihydroxyaluminum sodium carbonate
Compound::DB15826,Oxerutins
Compound::DB15827,Ciclonium bromide
Compound::DB15830,Ruscogenin
Compound::DB15831,alpha-Keto-beta-methylvaleric acid
Compound::DB15832,Desmeninol
Compound::DB15833,alpha-Keto-isoleucine
Compound::DB15834,Lecithin
Compound::DB15835,Desonide sodium phosphate
Compound::DB15836,Cedar leaf oil
Compound::DB15838,Orthosiphon aristatus leaf
Compound::DB15839,Hawthorn leaf with flower
Compound::DB15840,Pine tar
Compound::DB15841,Potassium metabisulfite
Compound::DB15842,Sodium metabisulfite
Compound::DB15843,CVnCoV Vaccine
Compound::DB15844,CVnCoV
Compound::DB15845,COVID-19 Nucleocapsid-GM-CSF Protein Lactated Ringer's Injection
Compound::DB15846,Covax-19™
Compound::DB15847,BBV152
Compound::DB15848,Gam-COVID-Vac
Compound::DB15849,SARS-CoV-2 Sclamp
Compound::DB15850,IMM-101
Compound::DB15851,IMM101
Compound::DB15852,Coronavirus-Like Particle COVID-19 Vaccine
Compound::DB15853,RUTI® Vaccine
Compound::DB15854,MVC-COV1901
Compound::DB15855,SARS-CoV-2 mRNA vaccine
Compound::DB15856,AG0301-COVID19
Compound::DB15857,Janssen COVID-19 Vaccine
Compound::DB15858,KBP-COVID-19
Compound::DB15859,NasoVAX
Compound::DB15860,Cassia fistula fruit
Compound::DB15861,Buthiazide
Compound::DB15862,Inactivated SARS-Cov-2 Vaccine
Compound::DB15863,Inactivated SARS-CoV-2 Vaccine (Chinese Academy of Medical Sciences)
Compound::DB15864,Oral Polio Vaccine
Compound::DB15865,Pentaglobin
Compound::DB15866,CK0802
Compound::DB15867,Autologous Non-Hematopoietic Peripheral Blood Stem Cells
Compound::DB15868,Amniotic Epithelial Cells
Compound::DB15869,Platelet Lysate
Compound::DB15870,Probiorinse
Compound::DB15871,Human Amniotic Fluid
Compound::DB15872,L-alpha-Glycerophosphorylethanolamine
Compound::DB15873,Copper oxodotreotide Cu-64
Compound::DB15874,Agalsidase alfa
Compound::DB15875,"1,3,5-Trimethoxybenzene"
Compound::DB15876,Haemophilus influenzae b polysaccharide-tetanus conjugate
Compound::DB15877,Cetyltrimethylammonium naproxenate
Compound::DB15878,Molybdate
Compound::DB15879,Polygeline
Compound::DB15880,Dermatan sulfate
Compound::DB15881,Clonazoline
Compound::DB15882,Sulfamethylthiazole
Compound::DB15883,Piroxicam cinnamate
Compound::DB15884,Methylisothiazolinone
Compound::DB15885,Methacetin methoxy-C-13
Compound::DB15886,Carvasept
Compound::DB15887,Fluorocholine F-18
Compound::DB15888,Pipethanate
Compound::DB15889,Senna leaf
Compound::DB15890,RAPA-501-Allo
Compound::DB15891,GX-19 Vaccine
Compound::DB15892,ZYCOV-D
Compound::DB15893,CHO Cells Recombinant Vaccine
Compound::DB15894,Glycyrrhiza uralensis root
Compound::DB15895,XAV-19
Compound::DB15897,Etesevimab
Compound::DB15898,Atoltivimab
Compound::DB15899,Maftivimab
Compound::DB15900,Odesivimab
Compound::DB15901,o-Cymen-5-ol
Compound::DB15902,Fepradinol
Compound::DB15903,Chlormadinone acetate
Compound::DB15904,Alnus glutinosa
Compound::DB15905,Nicotinaldehyde
Compound::DB15906,Acetylene
Compound::DB15907,Escin
Compound::DB15908,Alexitol sodium
Compound::DB15909,alpha-Carotene
Compound::DB15910,Sodium aluminosilicate
Compound::DB15911,Amfenac
Compound::DB15912,Calcium hypochlorite
Compound::DB15914,Cryptoxanthin
Compound::DB15915,Camphor monobromide
Compound::DB15916,Anethole
Compound::DB15917,Camphene
Compound::DB15918,Fenchone
Compound::DB15919,Diquafosol
Compound::DB15920,Menthone
Compound::DB15921,Tocopheryl nicotinate
Compound::DB15922,Cajuput oil
Compound::DB15923,Potassium iodate
Compound::DB15924,Molybdenum trioxide
Compound::DB15925,Ammonium bicarbonate
Compound::DB15926,Ammonium carbonate
Compound::DB15927,Amyl acetate
Compound::DB15928,Asafoetida
Compound::DB15929,Bismuth oxide
Compound::DB15930,Carbaryl
Compound::DB15931,Chamazulene
Compound::DB15932,Clemizole
Compound::DB15933,Cloxyquin
Compound::DB15934,Ferric glycerophosphate
Compound::DB15935,Lumasiran
Compound::DB15936,Influenza virus type A (H1N1)
Compound::DB15937,Influenza virus type A (H3N2)
Compound::DB15938,Influenza virus type B (Victoria)
Compound::DB15939,Influenza virus type B (Yamagata)
Compound::DB15940,Imdevimab
Compound::DB15941,Casirivimab
Compound::DB15942,Haletazole
Compound::DB15943,Hesperidin methylchalcone
Compound::DB15944,Menadione bisulfite
Compound::DB15945,Pirenoxine
Compound::DB15946,Piroctone
Compound::DB15947,Pitofenone
Compound::DB15948,Potassium glycerophosphate
Compound::DB15949,Raubasine
Compound::DB15950,Sodium camphorsulfonate
Compound::DB15951,Azapentacene
Compound::DB15952,Sodium nitrate
Compound::DB15953,Stearyl alcohol
Compound::DB15954,Strychnine
Compound::DB15955,Teprenone
Compound::DB15956,Terpineol
Compound::DB15957,Terpinyl acetate
Compound::DB15958,Thiamine disulfide
Compound::DB15959,Tripamide
Compound::DB15960,Troclosene
Compound::DB15961,Zinc iodide
Compound::DB15962,Calcium fluoride
Compound::DB15963,Thioctamide
Compound::DB15964,Dynasore
Compound::DB15965,Naxitamab
Compound::DB15966,Influenza virus type B
Compound::DB15967,"2,3-Dimercapto-1-propanesulfonic acid"
Compound::DB15968,Butropium
Compound::DB15969,Carbazochrome sulfonic acid
Compound::DB15970,Chloroprednisone
Compound::DB15971,Clorotepine
Compound::DB15972,Desoxycortone
Compound::DB15973,Tauroselcholic acid
Compound::DB15974,Gold sodium thiosulfate
Compound::DB15975,Sulfametrole
Compound::DB15976,Tetroxoprim
Compound::DB15977,Verbenone
Compound::DB15978,Parathiazine
Compound::DB15979,Homochlorcyclizine
Compound::DB15980,Levocarnitine propionate
Compound::DB15981,Josamycin propionate
Compound::DB15982,Berotralstat
Compound::DB15983,Menglytate
Compound::DB15984,Clostebol acetate
Compound::DB15985,Gamma-amino-beta-hydroxybutyric acid
Compound::DB15986,Cinnamon oil
Compound::DB15987,Piprinhydrinate
Compound::DB15988,Ephedrine levulinate
Compound::DB15989,Garlic oil
Compound::DB15990,Glycylglutamine
Compound::DB15991,Glycyltyrosine
Compound::DB15992,Sulfogaiacol
Compound::DB15993,Arginine aspartate
Compound::DB15994,Methane
Compound::DB15995,Nitric acid
Compound::DB15996,Nutmeg oil
Compound::DB15997,Perfluorooctane
Compound::DB15998,Potassium hydrogen DL-aspartate
Compound::DB15999,Prednisolone caproate
Compound::DB16000,Salicylamide O-acetic acid
Compound::DB16001,Testosterone decanoate
Compound::DB16002,Testosterone isocaproate
Compound::DB16003,Testosterone phenylpropionate
Compound::DB16004,Butedronic acid
Compound::DB16005,Triacetin
Compound::DB16006,Zinc DL-aspartate
Compound::DB16007,Rurioctocog alfa pegol
Compound::DB16008,Nifekalant
Compound::DB16009,LX-7101
Compound::DB16010,Iseganan
Compound::DB16011,Levophencynonate
Compound::DB16012,Celivarone
Compound::DB16013,SER-100
Compound::DB16014,Bicyclol
Compound::DB16015,Bisphosphocin Nu-3
Compound::DB16016,Histamine glutarimide
Compound::DB16017,Inodiftagene vixteplasmid
Compound::DB16018,Timrepigene emparvovec
Compound::DB16019,Gallium Ga-68 gozetotide
Compound::DB16020,Ketocaine
Compound::DB16021,Levosulpiride
Compound::DB16022,Thenyldiamine
Compound::DB16023,Monophosphothiamine
Compound::DB16024,Indocyanine green
Compound::DB16025,Arginine PCA
Compound::DB16026,NCX-1000
Compound::DB16027,alpha-Hydroxylinoleic acid
Compound::DB16028,Azemiglitazone
Compound::DB16029,2-(5-fluoro-pentyl)-2-methyl-malonic-acid
Compound::DB16030,VLX-1570
Compound::DB16031,TRO40303
Compound::DB16032,GW810781
Compound::DB16033,GSK2798745
Compound::DB16034,JBPOS0101
Compound::DB16035,BFH772
Compound::DB16036,ABX-1431
Compound::DB16037,BI 44370 TA
Compound::DB16038,PLX8394
Compound::DB16039,AN2898
Compound::DB16040,DU125530
Compound::DB16041,EPI-589
Compound::DB16042,SB-773812
Compound::DB16043,PF-06882961
Compound::DB16044,PF-05212377
Compound::DB16045,TERN-101
Compound::DB16046,TRC150094
Compound::DB16047,Elraglusib
Compound::DB16048,BTRX-246040
Compound::DB16049,Farudodstat
Compound::DB16050,FF-10101-01
Compound::DB16051,MOL-4239
Compound::DB16052,2'-Fucosyllactose
Compound::DB16053,ARRY-502
Compound::DB16054,INCB-057643
Compound::DB16055,PT-2385
Compound::DB16056,GZ-389988
